id,genres,original_title,popularity,tagline,original_language,production_countries
872,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",Singin' in the Rain,11.064858000000001,What a Glorious Feeling!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
873,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",An American in Paris,5.5652029999999995,What a joy! It's M-G-M's Technicolor musical!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
874,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Funny Face,5.461487,'S Wonderful! 'S Marvelous!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
875,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Breakfast at Tiffany's,10.879289,"Audrey Hepburn plays that daring, darling Holly Golightly to a new high in entertainment delight!",en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
876,"[{'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",Vertigo,18.20822,Alfred Hitchcock engulfs you in a whirlpool of terror and tension!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
877,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",Rear Window,17.911314,It only takes one witness to spoil the perfect crime.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
878,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",It Happened One Night,6.465257,TOGETHER... for the first time,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
879,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",Gaslight,14.545058,Strange drama of a captive sweetheart!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
880,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",The Gay Divorcee,2.8639349999999997,The King and Queen of 'Carioca',en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
881,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",North by Northwest,12.410427,It's a deadly game of 'tag' and Cary Grant is 'it'...,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
882,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",The Apartment,11.994280999999999,"Movie-wise, there has never been anything like it - laugh-wise, love-wise, or otherwise-wise!",en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
883,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Some Like It Hot,11.845107,The movie too HOT for words!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
884,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",Charade,7.098731,Is anyone really who they seem to be?,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
885,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Casablanca,13.916101000000001,They had a date with fate in Casablanca!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
886,"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",The Maltese Falcon,5.782544000000001,A story as EXPLOSIVE as his BLAZING automatics!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
887,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",My Fair Lady,12.494394,The loverliest motion picture of them all!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
888,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Sabrina,7.3597410000000005,...the chauffeur's daughter who learned her stuff in Paris,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
889,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Roman Holiday,11.954806,Romance in romantic Rome!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
890,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",The Little Princess,5.640722,A great classic comes to life in glorious Technicolor!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
891,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",Meet Me in St. Louis,7.331511,M·G·M's glorious love story with music!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
892,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",The Wizard of Oz,22.064932000000002,"We're off to see the Wizard, the wonderful Wizard of Oz!",en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
893,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",Gone with the Wind,14.240357000000001,The greatest romance of all time!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
894,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",My Favorite Year,2.9236720000000003,,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
895,"[{'id': 18, 'name': 'Drama'}]",Sunset Boulevard,11.709777,A Hollywood Story,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
896,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",Citizen Kane,15.811921,It's Terrific!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
897,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}]",2001: A Space Odyssey,22.494622,An epic drama of adventure and exploration,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]"
898,"[{'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",Golden Earrings,0.949155,Strange . . . Amazing . . . Their Love Story !,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
899,"[{'id': 18, 'name': 'Drama'}]",All About Eve,12.063080000000001,It's all about women... and their men!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
900,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",The Women,5.076649,It's all about men!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
901,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",Rebecca,8.590813,The shadow of this woman darkened their love.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
902,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",Foreign Correspondent,9.955445,The thrill spectacle of the year!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
903,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Notorious,10.135111,Notorious woman of affairs... Adventurous man of the world,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
904,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",Spellbound,5.47596,The maddest love that ever possessed a woman.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
905,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",An Affair to Remember,9.813419,In Italy... on the Mediterranean... across an ocean... and all over New York!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
906,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",To Catch a Thief,5.490505000000001,WANTED by the police in all the luxury-spots of Europe!... A catch for any woman!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
907,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",Father of the Bride,2.4691669999999997,You're invited . . . to a hilarious wedding !,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
908,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",The Band Wagon,3.5739349999999996,Get Aboard!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
909,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Ninotchka,5.120036,Greta Garbo laughs!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
910,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Love in the Afternoon,8.196679,Love is a game any number can play... especially in the afternoon...,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
911,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",Gigi,10.36311,Thank heaven for Gigi,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
912,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",The Reluctant Debutante,1.954175,MGM presents the Comedy-Romance in luscious COLOR!,it,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
913,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",The Adventures of Robin Hood,10.685036,Excitement...Danger...Suspense...as this classic adventure story sweeps across the screen!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
914,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",The Mark of Zorro,7.431939,,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
915,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",Laura,9.884516,The story of a love that became the most fearful thing that ever happened to a woman!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
916,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 9648, 'name': 'Mystery'}]",The Ghost and Mrs. Muir,3.008607,THE SPIRIT... so willing! THE FLESH... so weak! THE ROMANCE... so wonderful!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
917,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",Lost Horizon,3.166544,At Last ! . . . The Masterpiece Of America's Foremost Film Genius Blazes To The Screen !,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
918,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",Top Hat,7.122093,They're Dancing Cheek-To-Cheek Again!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
919,"[{'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",To Be or Not to Be,7.274947999999999,,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
920,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",My Man Godfrey,5.480098,,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
921,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",Giant,10.864284,The legendary epic that's as big as Texas.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
922,"[{'id': 18, 'name': 'Drama'}]",East of Eden,6.4288300000000005,Of what a girl did . . . what a boy did ... of ecstasy and revenge!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
923,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",The Thin Man,10.573867,A laugh tops every thrilling moment!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
924,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",His Girl Friday,9.88321,She learned about men from him!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
925,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",Around the World in Eighty Days,6.164226,"It's a wonderful world, if you'll only take the time to go around it!",en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
926,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",It's a Wonderful Life,15.031588000000001,It's a wonderful laugh! It's a wonderful love!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
927,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",Mr. Smith Goes to Washington,8.168694,"Romance, drama, laughter and heartbreak... created out of the very heart and soil of America!",en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
928,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Bringing Up Baby,6.60577,"And so begins the hilarious adventure of Professor David Huxley and Miss Susan Vance, a flutter-brained vixen with love in her heart!",en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
929,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Penny Serenade,2.446972,"""Remember the tune they were singing the night we fell in love?...""",en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
930,"[{'id': 18, 'name': 'Drama'}]",The Scarlet Letter,0.284522,,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
931,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",Lady of Burlesque,0.26469499999999996,Mirth! Murder! Melody! Mystery! and Girls! Girls! Girls!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
932,"[{'id': 18, 'name': 'Drama'}]",Of Human Bondage,1.831221,The Love That Lifted a Man to Paradise......and Hurled Him Back to Earth Again,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
933,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",Angel on My Shoulder,0.594433,With an ANGEL on his shoulder... And the DEVIL in his heart!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
934,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",Little Lord Fauntleroy,4.709847,,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
935,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",They Made Me a Criminal,1.758391,Sensational Human Drama!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
936,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",The Inspector General,0.8965049999999999,A new comedy kayo from Warner Bros.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
937,"[{'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",Angel and the Badman,8.08426,He lived only for revenge...She lived only for his love!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
938,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",The 39 Steps,5.865697,Handcuffed to the girl who double-crossed him,en,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]"
939,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",A Walk in the Sun,8.85591,THEY FOUGHT BEST WHEN IT WAS HOPELESS!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
940,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 37, 'name': 'Western'}]",The Outlaw,1.4509889999999999,Tall.... Terrific.... and Trouble!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
941,"[{'id': 27, 'name': 'Horror'}]",Night of the Living Dead,14.384198000000001,"If it doesn't scare you, you're already dead!",en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
942,"[{'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}]",The African Queen,6.636872,The greatest adventure a man ever lived...with a woman!,en,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]"
943,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Beat the Devil,2.001733,They're Out To Beat the Devil At His Own Game!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]"
944,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Cat on a Hot Tin Roof,11.794846000000001,Just one pillow on her bed ... and just one desire in her heart!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
945,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",The Last Time I Saw Paris,0.912955,The sensational story of youth on a fling,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}]"
946,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Meet John Doe,10.750619,"ALL AMERICA WANTS TO MEET THE ""MR. DEEDS"" OF 1941!",en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
947,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",Algiers,0.348765,"You've Got A Date With Danger, A Rendezvous With Romance In The Glamorous, Mysterious Algiers . . Make A Date Now !",en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
948,"[{'id': 35, 'name': 'Comedy'}]",Something to Sing About,0.367546,A Cagney you have never seen!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
949,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",A Farewell to Arms,1.914697,Every woman who has loved will understand,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
950,"[{'id': 10402, 'name': 'Music'}, {'id': 9648, 'name': 'Mystery'}]",Moonlight Murder,0.283269,"20,000 eyes looked - and no one saw!",en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
951,"[{'id': 18, 'name': 'Drama'}]",Nothing Personal,0.064512,,en,"[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]"
952,"[{'id': 28, 'name': 'Action'}, {'id': 10769, 'name': 'Foreign'}]",Huang jia shi jie,1.0600969999999998,,cn,"[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]"
953,"[{'id': 18, 'name': 'Drama'}]",Dangerous Ground,1.463219,What he wants is revenge. What he gets is the fight of his life.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'ZA', 'name': 'South Africa'}]"
954,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Picnic,8.500509,Electrically attracted to each other...Overwhelmingly engulfed by it...Guiltily in love!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
955,[],Madagascar Skin,0.580724,,en,[]
956,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",The Pompatus of Love,0.537795,Woman are a mystery,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}]"
957,"[{'id': 99, 'name': 'Documentary'}, {'id': 10751, 'name': 'Family'}]",Small Wonders,0.00264,"When funding for the arts was cut, these kids and one great teacher decided to pull their own strings.",en,[]
958,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",Fly Away Home,5.5111550000000005,,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
959,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Bliss,1.262649,Love is only the beginning.,en,"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]"
960,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",Grace of My Heart,9.364417999999999,For years her songs brought fame to other people. Then she found her own voice.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
